unitid,year,instatetuition,costs,faculty,white_cohortsize
191515,1996,21700,62,147,446
191515,1997,22700,53,138,400
191515,1998,23600,56,148,396
191515,1999,25000,61,151,418
191515,2000,26000,64,159,383
191515,2001,27250,70,168,389
191515,2002,28610,70,196,403
191515,2003,30000,85,202,370
191515,2004,31500,86,202,281
191515,2005,33150,93,191,342
191515,2006,34780,96,200,360
191515,2007,36500,102,194,338
191515,2008,38220,107,200,309
191515,2009,39370,111,191,291
191515,2010,40870,114,194,279
191533,1991,13350,31,122,341
191533,1992,14350,31,117,410
191533,1993,16400,33,123,383
191533,1994,17480,35,103,373
191533,1995,19300,37,103,396
191533,1996,20805,42,112,411
191533,1997,21065,50,109,283
191533,1998,23090,39,104,305
191533,1999,23745,40,108,287
191533,2000,24760,43,106,290
191533,2001,25715,43,105,272
191533,2002,26615,42,104,255
191533,2003,27400,41,101,279
191533,2004,25830,40,105,254
191533,2005,26480,41,108,256
191533,2006,27450,43,112,302
191533,2007,30125,43,107,290
191533,2008,31330,46,108,292
191533,2009,32550,46,103,253
191533,2010,33850,42,104,344
191630,1991,16396,42,130,419
191630,1992,17291,46,141,481
191630,1993,18309,49,134,435
191630,1994,19460,50,136,457
191630,1995,20393,52,132,399
191630,1996,21381,54,131,445
191630,1997,22380,40,132,448
191630,1998,23448,43,132,416
191630,1999,23865,44,135,440
191630,2000,24700,46,142,445
191630,2001,25664,49,149,473
191630,2002,26818,52,152,457
191630,2003,28400,55,169,448
191630,2004,30076,59,172,428
191630,2005,31850,62,174,475
191630,2006,33730,67,183,534
191630,2007,35720,72,173,419
191630,2008,37820,78,176,262
191630,2009,39144,88,181,311
191630,2010,40592,85,179,442
191649,1991,9790,157,420,628
191649,1992,10490,162,418,656
191649,1993,11080,168,418,902
191649,1994,11710,172,402,872
191649,1995,12360,181,429,970
191649,1996,12966,191,432,664
191649,1997,13544,186,448,924
191649,1998,14000,200,462,972
191649,1999,13750,204,473,1105
191649,2000,14280,218,468,1101
191649,2001,14920,236,464,1232
191649,2002,15740,230,489,1181
191649,2003,17410,248,508,1181
191649,2004,19010,251,518,1102
191649,2005,20500,262,527,1065
191649,2006,22200,286,532,1067
191649,2007,25700,297,544,1131
191649,2008,27600,314,551,1137
191649,2009,29080,333,544,1045
191649,2010,30750,333,533,884
191676,1991,8676,16,75,219
191676,1992,9230,18,74,264
191676,1993,9720,19,77,254
191676,1994,10300,20,78,323
191676,1995,10890,23,77,263
191676,1996,12060,24,77,252
191676,1997,12764,19,78,277
191676,1998,12776,20,78,272
191676,1999,14590,20,78,273
191676,2000,15180,23,83,330
191676,2001,16290,26,88,328
191676,2002,17160,27,86,262
191676,2003,17984,29,85,272
191676,2004,18660,31,89,290
191676,2005,19420,32,89,299
191676,2006,20400,32,92,276
191676,2007,21620,33,92,239
191676,2008,22990,35,94,284
191676,2009,24440,35,88,245
191676,2010,25360,34,91,221
191931,1991,9000,59,207,646
191931,1992,9500,70,204,663
191931,1993,10210,65,192,641
191931,1994,10925,64,181,420
191931,1995,11330,61,175,369
191931,1996,12200,56,167,422
191931,1997,13420,48,170,439
191931,1998,14000,48,170,501
191931,1999,14700,52,169,540
191931,2000,15500,58,164,518
191931,2001,16500,55,160,503
191931,2002,17326,55,168,492
191931,2003,17750,60,171,553
191931,2004,18990,64,178,617
191931,2005,20110,67,173,537
191931,2006,21518,73,175,622
191931,2007,23024,79,174,623
191931,2008,24406,79,176,620
191931,2009,25600,82,181,518
191931,2010,26850,86,185,556
191968,1991,11946,108,399,1519
191968,1992,12870,117,414,1455
191968,1993,13642,120,414,1266
191968,1994,14424,122,407,1205
191968,1995,15250,124,391,1472
191968,1996,16130,130,371,1302
191968,1997,16900,101,374,1286
191968,1998,17662,109,385,1232
191968,1999,18410,111,393,1411
191968,2000,19192,118,406,1468
191968,2001,20104,125,419,1569
191968,2002,21102,133,446,1354
191968,2003,22264,142,467,1332
191968,2004,23690,149,451,1242
191968,2005,25194,156,454,1436
191968,2006,26832,163,474,1180
191968,2007,28670,174,468,1422
191968,2008,30606,187,472,972
191968,2009,32060,188,465,1452
191968,2010,33630,192,481,1132
192192,1991,7900,9,41,128
192192,1992,8770,11,40,154
192192,1993,9100,11,44,155
192192,1994,9780,13,49,166
192192,1995,9960,14,52,189
192192,1996,10490,15,46,217
192192,1997,11040,13,48,139
192192,1998,12185,15,46,214
192192,1999,12730,14,48,236
192192,2000,13490,15,49,218
192192,2001,14050,15,51,225
192192,2002,14890,17,52,167
192192,2003,15790,18,48,209
192192,2004,16820,19,50,208
192192,2005,17800,20,52,229
192192,2006,18850,23,51,195
192192,2007,19960,26,53,217
192192,2008,21140,29,55,220
192192,2009,22040,30,62,210
192192,2010,23130,31,75,210
192323,1991,9290,27,122,354
192323,1992,9620,31,117,328
192323,1993,10640,31,119,362
192323,1994,11690,34,124,369
192323,1995,12015,36,126,329
192323,1996,12750,37,122,395
192323,1997,13520,31,125,389
192323,1998,14230,33,121,406
192323,1999,14580,34,126,389
192323,2000,15370,37,129,413
192323,2001,16350,40,132,428
192323,2002,17410,42,142,458
192323,2003,18440,46,153,422
192323,2004,19640,48,152,384
192323,2005,20770,49,154,425
192323,2006,21860,53,161,451
192323,2007,23040,56,157,483
192323,2008,24280,59,157,456
192323,2009,25110,60,156,495
192323,2010,26350,61,155,511
192439,1991,9280,57,554,91
192439,1992,10670,71,547,156
192439,1993,10670,84,561,158
192439,1994,11475,93,559,161
192439,1995,12215,100,568,185
192439,1996,12840,96,574,165
192439,1997,13570,78,261,147
192439,1998,14310,85,292,130
192439,1999,14340,88,290,152
192439,2000,16100,93,283,112
192439,2001,17220,103,276,97
192439,2002,18250,113,295,85
192439,2003,19510,121,304,89
192439,2004,21150,127,305,152
192439,2005,22048,135,308,175
192439,2006,23328,146,311,200
192439,2007,24672,165,314,166
192439,2008,26048,174,304,187
192439,2009,27328,167,307,179
192439,2010,25088,174,310,154
192703,1991,11100,48,174,406
192703,1992,11900,56,170,429
192703,1993,12700,57,172,385
192703,1994,13470,55,168,357
192703,1995,14220,54,163,396
192703,1996,14900,54,156,372
192703,1997,15500,57,158,363
192703,1998,16100,46,160,358
192703,1999,15500,49,161,473
192703,2000,16000,51,164,442
192703,2001,16500,55,168,441
192703,2002,17100,58,162,549
192703,2003,17800,63,167,502
192703,2004,18600,65,169,521
192703,2005,19400,67,172,555
192703,2006,20350,72,171,562
192703,2007,21640,75,170,571
192703,2008,22940,79,180,524
192703,2009,25100,86,176,493
192703,2010,25335,89,201,465
192749,1991,12760,24,81,123
192749,1992,13605,28,77,103
192749,1993,14450,29,65,132
192749,1994,14700,26,58,104
192749,1995,15500,25,58,89
192749,1996,16120,26,56,148
192749,1997,17300,22,56,146
192749,1998,18130,24,58,184
192749,1999,18130,27,63,230
192749,2000,18860,32,67,241
192749,2001,19620,36,71,243
192749,2002,20600,37,82,249
192749,2003,22150,38,88,240
192749,2004,23620,41,88,259
192749,2005,24920,46,88,316
192749,2006,26920,48,92,289
192749,2007,28540,56,99,229
192749,2008,30400,62,100,223
192749,2009,31490,62,101,202
192749,2010,33030,62,103,199
192819,1991,9205,53,142,806
192819,1992,9826,61,143,697
192819,1993,10397,65,151,692
192819,1994,10850,67,152,753
192819,1995,11590,73,157,513
192819,1996,12450,65,159,706
192819,1997,13098,55,162,755
192819,1998,13818,58,157,691
192819,1999,14374,63,162,803
192819,2000,15366,69,170,860
192819,2001,16364,77,178,764
192819,2002,17444,83,182,781
192819,2003,18432,89,197,807
192819,2004,19540,91,199,728
192819,2005,20712,93,201,810
192819,2006,22066,101,204,852
192819,2007,23560,108,218,754
192819,2008,25100,121,222,781
192819,2009,26105,127,219,836
192819,2010,27150,130,228,886
192925,1991,7180,9,41,82
192925,1992,7750,12,40,110
192925,1993,8350,13,43,124
192925,1994,8920,11,41,83
192925,1995,9560,12,41,60
192925,1996,9990,11,41,55
192925,1997,10470,9,38,121
192925,1998,10950,10,43,101
192925,1999,11190,11,43,115
192925,2000,11700,12,52,148
192925,2001,12240,14,61,161
192925,2002,12720,17,63,199
192925,2003,13350,20,70,184
192925,2004,14010,24,76,233
192925,2005,15030,30,90,165
192925,2006,15780,38,97,239
192925,2007,16590,40,91,308
192925,2008,17420,40,90,283
192925,2009,19590,39,81,272
192925,2010,20570,38,73,259
193016,1991,6990,31,150,153
193016,1992,7200,41,147,230
193016,1993,7380,40,149,124
193016,1994,7630,44,146,383
193016,1995,6600,49,146,429
193016,1996,7200,50,150,143
193016,1997,7600,53,153,271
193016,1998,7800,59,178,161
193016,1999,7950,58,181,115
193016,2000,8500,62,195,94
193016,2001,8950,70,209,95
193016,2002,10000,76,230,140
193016,2003,10700,83,228,132
193016,2004,11230,91,223,165
193016,2005,11792,89,175,102
193016,2006,12370,94,183,152
193016,2007,13730,94,180,185
193016,2008,14990,95,169,178
193016,2009,15990,94,193,248
193016,2010,16490,103,199,247
193292,1991,7800,13,89,102
193292,1992,8390,23,102,929
193292,1993,8700,24,116,138
193292,1994,9300,19,125,136
193292,1995,9700,21,136,109
193292,1996,10000,22,147,139
193292,1997,10400,24,70,127
193292,1998,11270,25,148,146
193292,1999,11900,26,137,159
193292,2000,12500,22,132,140
193292,2001,13190,22,128,153
193292,2002,13940,24,134,151
193292,2003,14430,27,137,181
193292,2004,15150,30,142,206
193292,2005,15760,39,147,194
193292,2006,16560,44,158,172
193292,2007,17640,50,162,246
193292,2008,18700,53,163,271
193292,2009,19970,58,169,269
193292,2010,21170,63,173,271
193353,1991,7020,13,48,208
193353,1992,7810,15,48,218
193353,1993,8110,18,51,195
193353,1994,8475,19,51,200
193353,1995,8955,19,53,207
193353,1996,9495,20,54,226
193353,1997,10215,17,53,202
193353,1998,10855,18,52,239
193353,1999,11100,19,53,253
193353,2000,11580,21,56,266
193353,2001,12270,23,59,282
193353,2002,12930,26,62,291
193353,2003,13830,29,67,285
193353,2004,15180,31,67,345
193353,2005,16410,35,71,285
193353,2006,17730,36,73,308
193353,2007,18900,38,74,307
193353,2008,20040,43,76,334
193353,2009,21210,45,81,383
193353,2010,22350,48,85,340
193399,1991,9810,12,50,107
193399,1992,10460,14,51,100
193399,1993,11190,14,49,104
193399,1994,11850,15,64,106
193399,1995,12450,19,71,115
193399,1996,13060,19,56,95
193399,1997,13580,21,61,97
193399,1998,14360,21,61,92
193399,1999,14910,19,65,82
193399,2000,16030,19,68,77
193399,2001,17030,21,72,101
193399,2002,17880,21,69,140
193399,2003,18600,22,70,155
193399,2004,19100,25,73,177
193399,2005,19950,26,74,168
193399,2006,21000,27,72,153
193399,2007,22150,29,73,152
193399,2008,23270,33,74,151
193399,2009,24400,34,73,132
193399,2010,25600,35,73,115
193584,1991,8940,23,102,228
193584,1992,9790,27,105,195
193584,1993,10390,27,105,252
193584,1994,11050,28,104,275
193584,1995,11380,31,104,284
193584,1996,12130,33,106,310
193584,1997,12966,28,111,327
193584,1998,13526,30,111,296
193584,1999,13620,32,120,304
193584,2000,14230,34,126,368
193584,2001,14940,37,132,329
193584,2002,15910,40,134,335
193584,2003,17020,44,137,325
193584,2004,18040,46,136,377
193584,2005,19214,49,135,392
193584,2006,20656,52,144,419
193584,2007,21844,56,152,374
193584,2008,23046,60,156,381
193584,2009,24082,64,156,386
193584,2010,25046,68,160,331
193645,1991,10050,34,75,86
193645,1992,10200,41,71,72
193645,1993,10600,37,67,88
193645,1994,11400,41,70,82
193645,1995,12200,45,67,65
193645,1996,11000,48,68,41
193645,1997,11000,38,72,53
193645,1998,11300,42,79,58
193645,1999,11600,41,74,58
193645,2000,11900,44,90,48
193645,2001,12320,45,107,39
193645,2002,13000,47,112,16
193645,2003,14400,48,117,39
193645,2004,16500,53,122,32
193645,2005,17950,54,107,32
193645,2006,20800,56,106,33
193645,2007,23200,57,110,25
193645,2008,24592,59,108,26
193645,2009,25576,60,102,15
193645,2010,27110,56,108,19
193654,1991,12200,74,117,105
193654,1992,12600,80,114,171
193654,1993,14210,86,123,174
193654,1994,15030,94,128,150
193654,1995,16070,104,148,161
193654,1996,17660,109,140,159
193654,1997,18200,105,131,182
193654,1998,19370,112,133,213
193654,1999,20410,122,144,219
193654,2000,20600,128,150,245
193654,2001,22630,140,156,263
193654,2002,23900,152,145,255
193654,2003,25330,167,159,248
193654,2004,26820,182,196,339
193654,2005,28560,196,226,336
193654,2006,28853,219,269,375
193654,2007,30550,232,306,416
193654,2008,32695,256,334,400
193654,2009,34081,265,370,422
193654,2010,35607,281,415,441
193900,1991,15620,1175,1225,1303
193900,1992,16650,1277,1222,1278
193900,1993,17640,1339,1231,1423
193900,1994,18739,1423,1266,1482
193900,1995,19748,1539,2346,1569
193900,1996,20756,1637,2238,1489
193900,1997,21730,1599,2353,1409
193900,1998,22586,1297,2808,1432
193900,1999,22256,1402,2414,1535
193900,2000,23090,1498,2596,1571
193900,2001,23986,1687,2778,1844
193900,2002,24950,1849,1790,2160
193900,2003,26766,2021,1906,1867
193900,2004,28328,2049,2010,2331
193900,2005,29890,2236,2043,2439
193900,2006,31534,2402,2152,2445
193900,2007,33268,2603,2231,2462
193900,2008,35230,2841,2311,2182
193900,2009,36586,3050,2377,2245
193900,2010,37866,3196,2462,2301
193973,1991,9030,31,116,367
193973,1992,9523,34,110,445
193973,1993,10070,34,108,359
193973,1994,10740,35,112,453
193973,1995,11560,37,116,327
193973,1996,12256,41,118,458
193973,1997,12890,34,118,576
193973,1998,13406,35,119,449
193973,1999,13400,37,120,500
193973,2000,14000,38,124,527
193973,2001,14700,40,128,497
193973,2002,15900,45,134,604
193973,2003,16700,51,131,568
193973,2004,17700,53,131,604
193973,2005,19000,57,136,626
193973,2006,20400,61,142,606
193973,2007,21400,63,149,476
193973,2008,22500,69,153,582
193973,2009,23700,72,148,547
193973,2010,24600,71,156,521
194161,1991,7100,9,48,61
194161,1992,7910,11,47,60
194161,1993,8400,13,44,72
194161,1994,8900,13,43,62
194161,1995,9450,15,43,72
194161,1996,10360,15,43,143
194161,1997,11100,15,50,126
194161,1998,11650,17,56,133
194161,1999,11440,18,61,149
194161,2000,11990,21,69,141
194161,2001,12480,26,78,131
194161,2002,12990,29,84,133
194161,2003,13500,31,86,122
194161,2004,13990,33,91,96
194161,2005,14750,37,102,105
